Date,RegionName,State,Bedrooms,Price,Metro,CountyName,SizeRank,Rent,Year,Month
2016-12-31,Arlington,TX,1,68482.0,Dallas-Fort Worth-Arlington,Tarrant County,51,820.0,2016,12
2017-01-31,Arlington,TX,1,68793.0,Dallas-Fort Worth-Arlington,Tarrant County,51,804.0,2017,1
2017-02-28,Arlington,TX,1,68118.0,Dallas-Fort Worth-Arlington,Tarrant County,51,817.5,2017,2
2017-03-31,Arlington,TX,1,67591.0,Dallas-Fort Worth-Arlington,Tarrant County,51,835.0,2017,3
2017-04-30,Arlington,TX,1,67930.0,Dallas-Fort Worth-Arlington,Tarrant County,51,855.0,2017,4
2017-05-31,Arlington,TX,1,68784.0,Dallas-Fort Worth-Arlington,Tarrant County,51,904.0,2017,5
2017-06-30,Arlington,TX,1,70114.0,Dallas-Fort Worth-Arlington,Tarrant County,51,978.0,2017,6
2017-07-31,Arlington,TX,1,71142.0,Dallas-Fort Worth-Arlington,Tarrant County,51,980.0,2017,7
2017-08-31,Arlington,TX,1,72424.0,Dallas-Fort Worth-Arlington,Tarrant County,51,969.0,2017,8
2017-09-30,Arlington,TX,1,73389.0,Dallas-Fort Worth-Arlington,Tarrant County,51,912.0,2017,9
2017-10-31,Arlington,TX,1,75018.0,Dallas-Fort Worth-Arlington,Tarrant County,51,898.0,2017,10
2017-11-30,Arlington,TX,1,76000.0,Dallas-Fort Worth-Arlington,Tarrant County,51,895.0,2017,11
2017-12-31,Arlington,TX,1,76843.0,Dallas-Fort Worth-Arlington,Tarrant County,51,895.0,2017,12
2018-01-31,Arlington,TX,1,77883.0,Dallas-Fort Worth-Arlington,Tarrant County,51,876.5,2018,1
2018-02-28,Arlington,TX,1,79759.0,Dallas-Fort Worth-Arlington,Tarrant County,51,893.5,2018,2
2018-03-31,Arlington,TX,1,81753.0,Dallas-Fort Worth-Arlington,Tarrant County,51,950.0,2018,3
2018-04-30,Arlington,TX,1,82565.0,Dallas-Fort Worth-Arlington,Tarrant County,51,950.0,2018,4
2018-05-31,Arlington,TX,1,83025.0,Dallas-Fort Worth-Arlington,Tarrant County,51,965.0,2018,5
2018-06-30,Arlington,TX,1,83541.0,Dallas-Fort Worth-Arlington,Tarrant County,51,970.0,2018,6
2018-07-31,Arlington,TX,1,84483.0,Dallas-Fort Worth-Arlington,Tarrant County,51,992.0,2018,7
2018-08-31,Arlington,TX,1,85683.0,Dallas-Fort Worth-Arlington,Tarrant County,51,971.0,2018,8
2018-09-30,Arlington,TX,1,86563.0,Dallas-Fort Worth-Arlington,Tarrant County,51,954.5,2018,9
2018-10-31,Arlington,TX,1,88262.0,Dallas-Fort Worth-Arlington,Tarrant County,51,935.0,2018,10
2018-11-30,Arlington,TX,1,89903.0,Dallas-Fort Worth-Arlington,Tarrant County,51,937.0,2018,11
2018-12-31,Arlington,TX,1,91787.0,Dallas-Fort Worth-Arlington,Tarrant County,51,925.0,2018,12
2019-01-31,Arlington,TX,1,92876.0,Dallas-Fort Worth-Arlington,Tarrant County,51,926.0,2019,1
2019-02-28,Arlington,TX,1,92834.0,Dallas-Fort Worth-Arlington,Tarrant County,51,935.0,2019,2
2019-03-31,Arlington,TX,1,92827.0,Dallas-Fort Worth-Arlington,Tarrant County,51,909.0,2019,3
2019-04-30,Arlington,TX,1,93597.0,Dallas-Fort Worth-Arlington,Tarrant County,51,920.0,2019,4
2019-05-31,Arlington,TX,1,95152.0,Dallas-Fort Worth-Arlington,Tarrant County,51,920.0,2019,5
2019-06-30,Arlington,TX,1,96147.0,Dallas-Fort Worth-Arlington,Tarrant County,51,933.5,2019,6
2019-07-31,Arlington,TX,1,96888.0,Dallas-Fort Worth-Arlington,Tarrant County,51,925.0,2019,7
2019-08-31,Arlington,TX,1,97412.0,Dallas-Fort Worth-Arlington,Tarrant County,51,932.0,2019,8
2019-09-30,Arlington,TX,1,98538.0,Dallas-Fort Worth-Arlington,Tarrant County,51,930.0,2019,9
2019-10-31,Arlington,TX,1,98694.0,Dallas-Fort Worth-Arlington,Tarrant County,51,921.0,2019,10
2019-11-30,Arlington,TX,1,99220.0,Dallas-Fort Worth-Arlington,Tarrant County,51,925.0,2019,11
2019-12-31,Arlington,TX,1,99718.0,Dallas-Fort Worth-Arlington,Tarrant County,51,919.0,2019,12
2015-01-31,Arlington,TX,2,84273.0,Dallas-Fort Worth-Arlington,Tarrant County,51,890.0,2015,1
2015-02-28,Arlington,TX,2,84942.0,Dallas-Fort Worth-Arlington,Tarrant County,51,895.0,2015,2
2015-03-31,Arlington,TX,2,85711.0,Dallas-Fort Worth-Arlington,Tarrant County,51,900.0,2015,3
2015-04-30,Arlington,TX,2,86533.0,Dallas-Fort Worth-Arlington,Tarrant County,51,910.0,2015,4
2015-05-31,Arlington,TX,2,87331.0,Dallas-Fort Worth-Arlington,Tarrant County,51,919.0,2015,5
2015-06-30,Arlington,TX,2,88110.0,Dallas-Fort Worth-Arlington,Tarrant County,51,940.0,2015,6
2015-07-31,Arlington,TX,2,88644.0,Dallas-Fort Worth-Arlington,Tarrant County,51,899.5,2015,7
2015-08-31,Arlington,TX,2,89174.0,Dallas-Fort Worth-Arlington,Tarrant County,51,909.0,2015,8
2015-09-30,Arlington,TX,2,89904.0,Dallas-Fort Worth-Arlington,Tarrant County,51,905.0,2015,9
2015-10-31,Arlington,TX,2,90595.0,Dallas-Fort Worth-Arlington,Tarrant County,51,919.0,2015,10
2015-11-30,Arlington,TX,2,91255.0,Dallas-Fort Worth-Arlington,Tarrant County,51,950.0,2015,11
2015-12-31,Arlington,TX,2,91889.0,Dallas-Fort Worth-Arlington,Tarrant County,51,975.0,2015,12
2016-01-31,Arlington,TX,2,92841.0,Dallas-Fort Worth-Arlington,Tarrant County,51,948.5,2016,1
2016-02-29,Arlington,TX,2,94007.0,Dallas-Fort Worth-Arlington,Tarrant County,51,950.0,2016,2
2016-03-31,Arlington,TX,2,95169.0,Dallas-Fort Worth-Arlington,Tarrant County,51,975.0,2016,3
2016-04-30,Arlington,TX,2,96206.0,Dallas-Fort Worth-Arlington,Tarrant County,51,995.0,2016,4
2016-05-31,Arlington,TX,2,97160.0,Dallas-Fort Worth-Arlington,Tarrant County,51,950.0,2016,5
2016-06-30,Arlington,TX,2,97900.0,Dallas-Fort Worth-Arlington,Tarrant County,51,987.0,2016,6
2016-07-31,Arlington,TX,2,98948.0,Dallas-Fort Worth-Arlington,Tarrant County,51,935.5,2016,7
2016-08-31,Arlington,TX,2,100144.0,Dallas-Fort Worth-Arlington,Tarrant County,51,997.5,2016,8
2016-09-30,Arlington,TX,2,101461.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1019.0,2016,9
2016-10-31,Arlington,TX,2,102566.0,Dallas-Fort Worth-Arlington,Tarrant County,51,950.0,2016,10
2016-11-30,Arlington,TX,2,103683.0,Dallas-Fort Worth-Arlington,Tarrant County,51,950.0,2016,11
2016-12-31,Arlington,TX,2,105058.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1015.0,2016,12
2017-01-31,Arlington,TX,2,106089.0,Dallas-Fort Worth-Arlington,Tarrant County,51,990.0,2017,1
2017-02-28,Arlington,TX,2,107082.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1050.0,2017,2
2017-03-31,Arlington,TX,2,107707.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1054.0,2017,3
2017-04-30,Arlington,TX,2,108821.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1060.0,2017,4
2017-05-31,Arlington,TX,2,110229.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1095.0,2017,5
2017-06-30,Arlington,TX,2,111762.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1127.0,2017,6
2017-07-31,Arlington,TX,2,113125.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1117.0,2017,7
2017-08-31,Arlington,TX,2,114150.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1150.0,2017,8
2017-09-30,Arlington,TX,2,115060.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1165.0,2017,9
2017-10-31,Arlington,TX,2,116427.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1125.0,2017,10
2017-11-30,Arlington,TX,2,117820.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1124.0,2017,11
2017-12-31,Arlington,TX,2,119157.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1095.0,2017,12
2018-01-31,Arlington,TX,2,120309.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1143.0,2018,1
2018-02-28,Arlington,TX,2,121727.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1180.0,2018,2
2018-03-31,Arlington,TX,2,123274.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1200.0,2018,3
2018-04-30,Arlington,TX,2,124369.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1195.0,2018,4
2018-05-31,Arlington,TX,2,125004.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1199.5,2018,5
2018-06-30,Arlington,TX,2,126188.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1200.0,2018,6
2018-07-31,Arlington,TX,2,127667.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1230.0,2018,7
2018-08-31,Arlington,TX,2,129292.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1220.5,2018,8
2018-09-30,Arlington,TX,2,130586.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1200.0,2018,9
2018-10-31,Arlington,TX,2,131843.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1165.0,2018,10
2018-11-30,Arlington,TX,2,133300.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1179.5,2018,11
2018-12-31,Arlington,TX,2,134888.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1149.0,2018,12
2019-01-31,Arlington,TX,2,136312.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1165.0,2019,1
2019-02-28,Arlington,TX,2,137195.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1190.0,2019,2
2019-03-31,Arlington,TX,2,137898.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1160.0,2019,3
2019-04-30,Arlington,TX,2,138844.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1180.0,2019,4
2019-05-31,Arlington,TX,2,140134.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1195.0,2019,5
2019-06-30,Arlington,TX,2,141072.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1200.0,2019,6
2019-07-31,Arlington,TX,2,141801.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1200.0,2019,7
2019-08-31,Arlington,TX,2,142601.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1195.0,2019,8
2019-09-30,Arlington,TX,2,143754.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1164.0,2019,9
2019-10-31,Arlington,TX,2,144777.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1150.0,2019,10
2019-11-30,Arlington,TX,2,145660.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1175.5,2019,11
2019-12-31,Arlington,TX,2,146437.0,Dallas-Fort Worth-Arlington,Tarrant County,51,1186.0,2019,12
2015-01-31,Atlanta,GA,1,165692.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1250.0,2015,1
2015-02-28,Atlanta,GA,1,167049.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1294.0,2015,2
2015-03-31,Atlanta,GA,1,168342.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1300.0,2015,3
2015-04-30,Atlanta,GA,1,170542.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1304.0,2015,4
2015-05-31,Atlanta,GA,1,172203.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1300.0,2015,5
2015-06-30,Atlanta,GA,1,174569.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1365.0,2015,6
2015-07-31,Atlanta,GA,1,175096.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1368.0,2015,7
2015-08-31,Atlanta,GA,1,176878.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1379.5,2015,8
2015-09-30,Atlanta,GA,1,178227.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1400.0,2015,9
2015-10-31,Atlanta,GA,1,180037.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1379.0,2015,10
2015-11-30,Atlanta,GA,1,181346.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1375.0,2015,11
2015-12-31,Atlanta,GA,1,181455.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1355.0,2015,12
2016-01-31,Atlanta,GA,1,182615.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1376.5,2016,1
2016-02-29,Atlanta,GA,1,183526.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1360.0,2016,2
2016-03-31,Atlanta,GA,1,185708.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1395.0,2016,3
2016-04-30,Atlanta,GA,1,187440.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1415.0,2016,4
2016-05-31,Atlanta,GA,1,189434.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1398.0,2016,5
2016-06-30,Atlanta,GA,1,190717.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1440.0,2016,6
2016-07-31,Atlanta,GA,1,191600.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1409.0,2016,7
2016-08-31,Atlanta,GA,1,191981.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1419.0,2016,8
2016-09-30,Atlanta,GA,1,192083.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1394.0,2016,9
2016-10-31,Atlanta,GA,1,194201.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1404.5,2016,10
2016-11-30,Atlanta,GA,1,196465.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1360.0,2016,11
2016-12-31,Atlanta,GA,1,200047.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1350.0,2016,12
2017-01-31,Atlanta,GA,1,201550.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1395.0,2017,1
2017-02-28,Atlanta,GA,1,203990.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1407.0,2017,2
2017-03-31,Atlanta,GA,1,205882.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1420.0,2017,3
2017-04-30,Atlanta,GA,1,207381.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1420.0,2017,4
2017-05-31,Atlanta,GA,1,208740.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1450.0,2017,5
2017-06-30,Atlanta,GA,1,209975.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1455.0,2017,6
2017-07-31,Atlanta,GA,1,212658.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1470.0,2017,7
2017-08-31,Atlanta,GA,1,215136.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1464.0,2017,8
2017-09-30,Atlanta,GA,1,218540.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1471.5,2017,9
2017-10-31,Atlanta,GA,1,220772.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1499.0,2017,10
2017-11-30,Atlanta,GA,1,222305.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1500.0,2017,11
2017-12-31,Atlanta,GA,1,223962.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1498.0,2017,12
2018-01-31,Atlanta,GA,1,226750.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1488.0,2018,1
2018-02-28,Atlanta,GA,1,229936.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1500.0,2018,2
2018-03-31,Atlanta,GA,1,231930.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1515.0,2018,3
2018-04-30,Atlanta,GA,1,233366.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1505.0,2018,4
2018-05-31,Atlanta,GA,1,234943.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1509.0,2018,5
2018-06-30,Atlanta,GA,1,237604.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1525.0,2018,6
2018-07-31,Atlanta,GA,1,239677.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1550.0,2018,7
2018-08-31,Atlanta,GA,1,241566.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1575.0,2018,8
2018-09-30,Atlanta,GA,1,243075.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1575.0,2018,9
2018-10-31,Atlanta,GA,1,245249.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1615.0,2018,10
2018-11-30,Atlanta,GA,1,247324.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1625.0,2018,11
2018-12-31,Atlanta,GA,1,248474.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1622.0,2018,12
2019-01-31,Atlanta,GA,1,248990.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1625.0,2019,1
2019-02-28,Atlanta,GA,1,248506.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1630.0,2019,2
2019-03-31,Atlanta,GA,1,247665.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1635.0,2019,3
2019-04-30,Atlanta,GA,1,247444.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1595.0,2019,4
2019-05-31,Atlanta,GA,1,247440.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1593.0,2019,5
2019-06-30,Atlanta,GA,1,247014.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1601.5,2019,6
2019-07-31,Atlanta,GA,1,246329.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1606.0,2019,7
2019-08-31,Atlanta,GA,1,245963.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1616.0,2019,8
2019-09-30,Atlanta,GA,1,245533.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1605.0,2019,9
2019-10-31,Atlanta,GA,1,244734.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1600.0,2019,10
2019-11-30,Atlanta,GA,1,244374.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1587.0,2019,11
2019-12-31,Atlanta,GA,1,244399.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1580.0,2019,12
2015-01-31,Atlanta,GA,2,177104.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1497.0,2015,1
2015-02-28,Atlanta,GA,2,178535.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1596.0,2015,2
2015-03-31,Atlanta,GA,2,180130.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1573.0,2015,3
2015-04-30,Atlanta,GA,2,181784.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1568.0,2015,4
2015-05-31,Atlanta,GA,2,184270.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1558.0,2015,5
2015-06-30,Atlanta,GA,2,186381.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1649.5,2015,6
2015-07-31,Atlanta,GA,2,188442.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1682.0,2015,7
2015-08-31,Atlanta,GA,2,189849.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1700.0,2015,8
2015-09-30,Atlanta,GA,2,192039.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1703.0,2015,9
2015-10-31,Atlanta,GA,2,194132.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1675.0,2015,10
2015-11-30,Atlanta,GA,2,197013.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1780.0,2015,11
2015-12-31,Atlanta,GA,2,198921.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1768.5,2015,12
2016-01-31,Atlanta,GA,2,201312.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1782.0,2016,1
2016-02-29,Atlanta,GA,2,203778.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1717.0,2016,2
2016-03-31,Atlanta,GA,2,206934.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1750.0,2016,3
2016-04-30,Atlanta,GA,2,210121.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1755.5,2016,4
2016-05-31,Atlanta,GA,2,212104.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1750.0,2016,5
2016-06-30,Atlanta,GA,2,213679.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1839.0,2016,6
2016-07-31,Atlanta,GA,2,214823.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1735.0,2016,7
2016-08-31,Atlanta,GA,2,216605.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1744.0,2016,8
2016-09-30,Atlanta,GA,2,217089.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1799.0,2016,9
2016-10-31,Atlanta,GA,2,218679.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1750.0,2016,10
2016-11-30,Atlanta,GA,2,220177.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1717.0,2016,11
2016-12-31,Atlanta,GA,2,223200.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1682.5,2016,12
2017-01-31,Atlanta,GA,2,225676.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1741.0,2017,1
2017-02-28,Atlanta,GA,2,228159.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1757.0,2017,2
2017-03-31,Atlanta,GA,2,230223.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1800.5,2017,3
2017-04-30,Atlanta,GA,2,231605.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1850.0,2017,4
2017-05-31,Atlanta,GA,2,232839.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1885.0,2017,5
2017-06-30,Atlanta,GA,2,235037.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1885.0,2017,6
2017-07-31,Atlanta,GA,2,237548.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1875.0,2017,7
2017-08-31,Atlanta,GA,2,240788.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1895.0,2017,8
2017-09-30,Atlanta,GA,2,244624.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1860.0,2017,9
2017-10-31,Atlanta,GA,2,248167.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1854.0,2017,10
2017-11-30,Atlanta,GA,2,251221.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1857.0,2017,11
2017-12-31,Atlanta,GA,2,253723.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1866.5,2017,12
2018-01-31,Atlanta,GA,2,255922.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1864.5,2018,1
2018-02-28,Atlanta,GA,2,258084.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1904.0,2018,2
2018-03-31,Atlanta,GA,2,259991.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1930.0,2018,3
2018-04-30,Atlanta,GA,2,262732.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1899.0,2018,4
2018-05-31,Atlanta,GA,2,265939.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1900.0,2018,5
2018-06-30,Atlanta,GA,2,269649.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1895.0,2018,6
2018-07-31,Atlanta,GA,2,272933.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1955.0,2018,7
2018-08-31,Atlanta,GA,2,275770.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,2050.0,2018,8
2018-09-30,Atlanta,GA,2,278577.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,1980.0,2018,9
2018-10-31,Atlanta,GA,2,281424.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,2173.0,2018,10
2018-11-30,Atlanta,GA,2,283862.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,2229.0,2018,11
2018-12-31,Atlanta,GA,2,285062.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,2229.5,2018,12
2019-01-31,Atlanta,GA,2,286436.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,2249.0,2019,1
2019-02-28,Atlanta,GA,2,287305.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,2255.0,2019,2
2019-03-31,Atlanta,GA,2,288397.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,2175.0,2019,3
2019-04-30,Atlanta,GA,2,289122.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,2115.0,2019,4
2019-05-31,Atlanta,GA,2,290344.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,2120.0,2019,5
2019-06-30,Atlanta,GA,2,290471.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,2099.0,2019,6
2019-07-31,Atlanta,GA,2,290869.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,2100.0,2019,7
2019-08-31,Atlanta,GA,2,291120.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,2139.0,2019,8
2019-09-30,Atlanta,GA,2,291444.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,2160.0,2019,9
2019-10-31,Atlanta,GA,2,291647.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,2167.0,2019,10
2019-11-30,Atlanta,GA,2,292446.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,2120.0,2019,11
2019-12-31,Atlanta,GA,2,294187.0,Atlanta-Sandy Springs-Roswell,Fulton County,40,2075.0,2019,12
2015-01-31,Aurora,CO,3,237095.0,Denver-Aurora-Lakewood,Arapahoe County,57,1729.0,2015,1
2015-02-28,Aurora,CO,3,240854.0,Denver-Aurora-Lakewood,Arapahoe County,57,1750.0,2015,2
2015-03-31,Aurora,CO,3,244426.0,Denver-Aurora-Lakewood,Arapahoe County,57,1750.0,2015,3
2015-04-30,Aurora,CO,3,247971.0,Denver-Aurora-Lakewood,Arapahoe County,57,1799.0,2015,4
2015-05-31,Aurora,CO,3,251792.0,Denver-Aurora-Lakewood,Arapahoe County,57,1809.0,2015,5
2015-06-30,Aurora,CO,3,255257.0,Denver-Aurora-Lakewood,Arapahoe County,57,1760.0,2015,6
2015-07-31,Aurora,CO,3,258071.0,Denver-Aurora-Lakewood,Arapahoe County,57,1750.0,2015,7
2015-08-31,Aurora,CO,3,261155.0,Denver-Aurora-Lakewood,Arapahoe County,57,1785.0,2015,8
2015-09-30,Aurora,CO,3,264735.0,Denver-Aurora-Lakewood,Arapahoe County,57,1795.0,2015,9
2015-10-31,Aurora,CO,3,268338.0,Denver-Aurora-Lakewood,Arapahoe County,57,1795.0,2015,10
2015-11-30,Aurora,CO,3,271948.0,Denver-Aurora-Lakewood,Arapahoe County,57,1775.0,2015,11
2015-12-31,Aurora,CO,3,274785.0,Denver-Aurora-Lakewood,Arapahoe County,57,1740.0,2015,12
2016-01-31,Aurora,CO,3,276920.0,Denver-Aurora-Lakewood,Arapahoe County,57,1750.0,2016,1
2016-02-29,Aurora,CO,3,278735.0,Denver-Aurora-Lakewood,Arapahoe County,57,1800.0,2016,2
2016-03-31,Aurora,CO,3,281227.0,Denver-Aurora-Lakewood,Arapahoe County,57,1800.0,2016,3
2016-04-30,Aurora,CO,3,284028.0,Denver-Aurora-Lakewood,Arapahoe County,57,1800.0,2016,4
2016-05-31,Aurora,CO,3,286808.0,Denver-Aurora-Lakewood,Arapahoe County,57,1800.0,2016,5
2016-06-30,Aurora,CO,3,289177.0,Denver-Aurora-Lakewood,Arapahoe County,57,1795.0,2016,6
